evento_id,timestamp_evento,timestamp_resolucion,ip_origen,ip_destino,puerto_destino,protocolo,tipo_evento,categoria,severidad,sistema_afectado,sistema_operativo,pais_origen,usuario,analista_id,bytes_enviados,bytes_recibidos,accion_tomada,tiempo_respuesta_min,falso_positivo,resuelto
EVT104085,2024-12-20 18:33:16,2024-12-20 20:08:16,221.184.15.210,10.4.0.50,80.0,RDP,Escalación de privilegios,Control de acceso,Alta,APP-CRM-01,Linux Ubuntu 20.04,Rusia,user_gonzalez68,ANA011,4861163,657220,Alertado,95,TRUE,TRUE
EVT104930,2024-04-14 2:59:47,,10.0.25.223,10.8.38.153,8080.0,ICMP,ransomware detectado,Malware,Crítica,APP-CRM-01,Linux Ubuntu 20.04,México,user_gonzalez96,ANA010,984966,786623,Bloqueado,45,FALSE,TRUE
EVT100996,2024-08-23 18:39:51,2024-08-24 0:06:51,10.5.23.12,10.1.46.90,22.0,SMB,Escaneo de puertos,Reconocimiento,Media,SRV-DB-PROD,Linux CentOS 8,México,user_hernandez20,ANA002,1788835,1857785,Permitido,327,TRUE,TRUE
EVT101039,2024-11-08 18:20:11,2024-11-08 19:08:11,45.107.201.50,10.3.47.1,23.0,SMB,DDoS,Disponibilidad,Alta,NAS-BACKUP-01,Synology DSM,México,user_lopez71,ANA014,1216380,658652,Alertado,48,TRUE,TRUE
EVT101361,2024-08-15 18:49:26,2024-08-15 20:32:26,78.116.111.226,10.5.28.230,3306.0,ICMP,Login exitoso,Autenticación,Media,WS-IT-031,macOS Ventura,India,user_hernandez19,ANA001,2010347,73528,Alertado,103,TRUE,TRUE
EVT100944,2024-08-01 9:51:09,,45.83.213.80,10.0.38.1,8080.0,DNS,Inyección SQL,Web,Crítica,SRV-MAIL-01,Windows Server 2019,China,user_lopez21,ANA008,714934,598712,Cuarentenado,20,FALSE,FALSE
EVT102899,2024-04-30 12:14:20,,10.4.20.110,10.2.29.182,53.0,DNS,Exfiltración de datos,MALWARE,Crítica,FW-PERIMETRO,Fortinet FortiOS,México,user_perez86,ANA012,4153115,991444,Cuarentenado,2597,FALSE,FALSE
EVT104216,2024-06-05 18:38:21,2024-06-05 18:42:21,203.69.87.139,10.4.46.15,80.0,HTTP,Movimiento lateral,Post-explotación,Crítica,WS-RH-005,Windows 10 Pro,Alemania,user_hernandez35,ANA008,260524,1334136,Bloqueado,4,FALSE,TRUE
EVT101425,2024-05-26 1:07:53,2024-05-26 6:24:53,185.127.51.251,10.6.7.90,21.0,SMB,XSS detectado,Web,Baja,WS-FIN-022,Windows 11 Pro,México,user_hernandez11,ANA012,2300519,1608516,Cuarentenado,317,FALSE,TRUE
EVT105395,2024-08-15 19:46:06,,213.141.238.14,10.0.34.236,3306.0,HTTPS,Phishing detectado,Ingeniería social,Media,FW-DMZ,Cisco ASA,Holanda,user_perez45,ANA012,4848636,1974727,Cuarentenado,402,FALSE,FALSE
EVT102364,2024-12-06 20:05:08,2024-12-06 22:07:08,134.142.146.44,10.2.9.218,25.0,SMB,XSS detectado,Web,Media,WS-IT-031,macOS Ventura,México,user_rodriguez82,ANA002,224334,1344861,Cuarentenado,122,FALSE,TRUE
EVT101643,2024-01-29 16:15:07,2024-01-29 23:20:07,45.219.94.191,10.3.29.173,80.0,ICMP,Escaneo de puertos,Reconocimiento,Media,FW-DMZ,Cisco ASA,Holanda,user_martinez72,ANA001,1889886,718038,Bloqueado,425,FALSE,TRUE
EVT102167,2024-03-30 19:28:18,2024-03-30 21:02:18,221.127.79.59,10.2.42.123,53.0,SMB,Escaneo de red,Reconocimiento,Media,SRV-AD-REPLICA,Windows Server 2022,Rusia,user_lopez21,ANA001,1146727,1899265,Alertado,94,FALSE,TRUE
EVT104145,2024-07-17 14:18:49,2024-07-17 20:27:49,103.19.197.140,10.10.21.224,8080.0,RDP,XSS detectado,Web,Media,APP-CRM-01,Linux Ubuntu 20.04,Brasil,user_rodriguez78,ANA014,2247406,60804,En revisión,369,FALSE,TRUE
EVT103807,2024-08-14 11:36:14,2024-08-14 12:10:14,66.24.25.202,10.9.25.169,23.0,FTP,Fuerza bruta,Autenticación,Alta,WS-FIN-022,Windows 11 Pro,Holanda,user_martinez92,ANA006,750458,1810347,Bloqueado,34,FALSE,TRUE
EVT100088,2024-08-25 13:04:49,2024-08-25 20:50:49,45.253.250.39,10.5.44.219,80.0,SMB,Phishing detectado,Ingeniería social,Media,WS-FIN-014,Windows 11 Pro,México,,ANA015,158481,1746377,bloqueado,466,FALSE,TRUE
EVT105223,2024-09-27 7:05:55,2024-09-27 7:39:55,45.204.15.48,10.6.2.218,53.0,HTTP,Movimiento lateral,Post-explotación,Crítica,WS-RH-005,Windows 10 Pro,Irán,,ANA001,2785971,477964,En revisión,34,FALSE,TRUE
EVT101745,2024-04-22 18:57:47,2024-04-22 22:25:47,221.23.248.123,10.5.49.70,22.0,FTP,Login exitoso,Autenticación,Baja,ROUTER-CORE,Cisco IOS,Brasil,,ANA005,1218972,69184,Alertado,208,TRUE,TRUE
EVT101411,2024-02-14 15:19:34,2024-02-14 16:18:34,10.2.19.63,10.1.43.221,8443.0,ICMP,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,user_perez45,ANA002,4277796,269826,Alertado,59,FALSE,TRUE
EVT103509,2024-07-25 18:57:16,2024-07-25 23:17:16,78.202.237.33,10.5.7.231,8443.0,TCP,Escaneo de puertos,Reconocimiento,Media,SRV-MONITOR,Linux Ubuntu 22.04,Holanda,,ANA005,4710533,924884,Bloqueado,260,FALSE,TRUE
EVT100724,2024-02-17 5:18:22,2024-02-17 8:43:22,118.124.182.197,10.6.46.175,8080.0,UDP,Login exitoso,Autenticación,Media,SRV-MAIL-01,Windows Server 2019,Brasil,user_garcia66,ANA011,4595668,14151,Bloqueado,205,FALSE,TRUE
EVT101194,2024-04-07 16:00:33,2024-04-07 18:38:33,213.203.159.13,10.8.16.132,5432.0,FTP,Escaneo de puertos,Reconocimiento,Media,FW-DMZ,Cisco ASA,Brasil,,ANA014,4796790,83378,Alertado,158,TRUE,TRUE
EVT105075,2024-12-27 16:27:54,2024-12-27 17:21:54,10.9.2.105,10.2.3.211,8080.0,SMB,Exfiltración de datos,Exfiltración,Alta,SRV-VPNGATEWAY,Linux Debian 11,México,user_rodriguez82,ANA013,2703519,893911,Alertado,54,FALSE,TRUE
EVT101454,2024-08-16 15:47:44,,134.10.66.222,10.3.24.104,80.0,RDP,ddos,Reconocimiento,Media,SRV-AD-PRIMARY,Windows Server 2022,China,user_gonzalez42,ANA015,4192829,446290,Bloqueado,189,FALSE,FALSE
EVT100144,2024-06-15 16:13:41,2024-06-15 23:32:41,66.237.45.161,10.9.38.73,25.0,UDP,Login fallido,Autenticación,Media,WS-FIN-022,Windows 11 Pro,India,user_hernandez13,ANA010,648404,754107,En revisión,439,FALSE,TRUE
EVT101219,2024-11-04 12:05:47,2024-11-04 12:17:47,221.5.254.191,10.2.7.29,1433.0,DNS,DDoS,Disponibilidad,Crítica,APP-ERP-PROD,Windows Server 2019,Rumania,user_hernandez51,ANA008,1685810,396658,Bloqueado,12,FALSE,TRUE
EVT101726,2024-07-19 13:19:39,2024-07-19 20:06:39,66.126.25.193,10.0.37.101,443.0,HTTP,Escaneo de red,Reconocimiento,Media,APP-ERP-PROD,Windows Server 2019,Estados Unidos,user_perez77,ANA014,2812113,1658280,En revisión,407,FALSE,TRUE
EVT100748,2024-05-27 11:15:02,2024-05-27 15:57:02,195.158.126.162,10.7.33.40,53.0,HTTP,Escaneo de puertos,Reconocimiento,Media,SRV-VPNGATEWAY,Linux Debian 11,Irán,user_martinez34,ANA001,2719915,1175011,Bloqueado,282,FALSE,TRUE
EVT102309,2024-09-08 7:14:13,2024-09-08 8:07:13,221.78.72.47,10.1.33.73,3389.0,HTTPS,Movimiento lateral,Post-explotación,Alta,SRV-AD-REPLICA,Windows Server 2022,Holanda,user_hernandez11,ANA015,2475967,1584767,En revisión,53,FALSE,TRUE
EVT103245,08/04/2024 20:32,,134.13.188.56,10.6.44.66,1433.0,HTTP,Inyección SQL,Web,Media,APP-CRM-01,Linux Ubuntu 20.04,México,user_garcia52,ANA005,1314940,763553,bloqueado,59,FALSE,FALSE
EVT101370,2024-05-15 15:09:38,2024-05-15 17:50:38,10.0.17.122,10.10.0.38,8443.0,TCP,ACCESO NO AUTORIZADO,Control de acceso,Alta,SRV-AD-REPLICA,Windows Server 2022,México,user_gonzalez68,ANA015,1872424,325390,Alertado,161,TRUE,TRUE
EVT102503,2024-12-14 12:19:18,2024-12-14 12:59:18,66.219.13.42,10.8.36.55,25.0,TCP,Ransomware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,Rusia,user_perez20,ANA011,1962493,1424057,En revisión,40,FALSE,TRUE
EVT102820,2024-01-11 6:40:55,2024-01-11 8:23:55,10.4.31.39,10.6.9.42,22.0,SMB,Exfiltración de datos,Exfiltración,Alta,SWITCH-DIST-01,Cisco IOS,México,user_lopez21,ANA012,4139915,857985,En revisión,103,FALSE,TRUE
EVT100485,2024-07-05 7:38:23,2024-07-05 8:52:23,103.243.100.4,10.8.36.249,1433.0,ICMP,Escaneo de red,Reconocimiento,Media,SRV-MAIL-01,Windows Server 2019,Corea del Norte,user_hernandez20,ANA012,588220,647700,Cuarentenado,74,FALSE,TRUE
EVT103434,2024-07-30 11:57:17,2024-07-30 14:54:17,78.72.213.60,10.7.8.105,53.0,HTTP,Fuerza bruta,Autenticación,Alta,SRV-MAIL-01,Windows Server 2019,China,user_perez20,ANA007,4585430,355084,En revisión,177,FALSE,TRUE
EVT103551,2024-11-13 7:57:44,2024-11-13 8:33:44,185.101.42.229,10.7.22.112,443.0,ICMP,Inyección SQL,Web,Alta,SRV-VPNGATEWAY,Linux Debian 11,Irán,user_gonzalez99,ANA006,669438,339983,Bloqueado,36,FALSE,TRUE
EVT102572,2024-04-28 10:44:06,2024-04-28 11:20:06,134.33.49.189,10.9.11.37,80.0,SSH,EXFILTRACIÓN DE DATOS,Exfiltración,Crítica,SRV-WEB-01,Linux Ubuntu 22.04,Corea del Norte,user_martinez72,ANA004,2650439,1918523,Bloqueado,36,FALSE,TRUE
EVT104294,13-may-2024 17:40:14,,118.152.45.252,10.8.47.8,5432.0,ICMP,XSS detectado,Web,Media,SRV-MONITOR,Linux Ubuntu 22.04,Brasil,user_lopez71,ANA005,1792242,321430,Bloqueado,285,FALSE,FALSE
EVT104680,2024-05-21 17:47:42,2024-05-21 19:35:42,10.2.12.2,10.5.44.85,22.0,UDP,DDoS,Disponibilidad,Alta,SRV-AD-REPLICA,Windows Server 2022,México,user_gonzalez83,ANA012,226568,872128,Alertado,108,TRUE,TRUE
EVT104299,2024-09-22 16:07:29,2024-09-23 5:39:29,45.165.16.233,10.10.41.144,8080.0,RDP,XSS detectado,Web,Baja,APP-CRM-01,Linux Ubuntu 20.04,Corea del Norte,user_rodriguez95,ANA008,3222803,1501816,Alertado,812,FALSE,TRUE
EVT100747,2024-08-10 7:57:54,2024-08-10 8:16:54,195.247.221.3,10.9.35.161,25.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,WS-FIN-022,Windows 11 Pro,Estados Unidos,user_martinez11,ANA003,51222,1501,En revisión,19,FALSE,TRUE
EVT104174,2024-05-24 22:12:26,2024-05-24 22:37:26,203.208.139.124,10.10.24.146,23.0,FTP,DDoS,Disponibilidad,Crítica,SRV-AD-REPLICA,Windows Server 2022,Rusia,user_gonzalez96,ANA005,945414,1996311,Cuarentenado,25,FALSE,TRUE
EVT103204,2024-04-25 5:40:17,2024-04-25 6:31:17,66.178.205.137,10.7.21.161,53.0,UDP,Exfiltración de datos,Exfiltración,Crítica,SRV-VPNGATEWAY,Linux Debian 11,Brasil,user_perez71,ANA006,2367434,142731,En revisión,51,FALSE,TRUE
EVT102658,2024-06-03 13:14:51,,185.231.180.56,10.0.8.51,8080.0,UDP,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-PRIMARY,Windows Server 2022,Brasil,user_garcia52,ANA007,4356831,1064784,Alertado,53,FALSE,FALSE
EVT104248,2024-08-09 9:48:56,2024-08-09 13:09:56,185.78.159.173,10.2.19.95,8080.0,UDP,Login fallido,Autenticación,Media,APP-CRM-01,Linux Ubuntu 20.04,China,,ANA003,572240,1170246,En revisión,201,FALSE,TRUE
EVT100807,2024-03-12 15:46:56,2024-03-13 5:21:56,45.133.166.6,10.7.0.151,22.0,HTTPS,Escaneo de red,Reconocimiento,Baja,SRV-AD-REPLICA,Windows Server 2022,Holanda,user_perez45,ANA001,738146,471253,Cuarentenado,815,FALSE,TRUE
EVT103574,2024-04-29 8:39:24,2024-04-29 11:18:24,203.137.153.144,10.3.23.72,3306.0,RDP,Malware detectado,Malware,Alta,FW-DMZ,Cisco ASA,Brasil,,ANA011,4446423,454542,CUARENTENADO,159,FALSE,TRUE
EVT104217,2024-03-31 6:50:13,2024-03-31 7:41:13,185.70.71.132,10.8.22.47,22.0,SSH,Malware detectado,Malware,Crítica,SWITCH-DIST-01,Cisco IOS,México,user_gonzalez13,ANA003,1016189,205241,Alertado,51,FALSE,TRUE
EVT104244,2024-03-20 9:52:40,2024-03-20 10:43:40,118.76.223.214,10.1.16.138,23.0,ICMP,Malware detectado,Malware,Crítica,SRV-WEB-02,Linux Ubuntu 22.04,Estados Unidos,,ANA011,4443643,1978646,Bloqueado,51,FALSE,TRUE
EVT101831,2024-06-12 16:03:22,2024-06-12 16:14:22,203.46.117.121,10.4.48.162,53.0,RDP,Movimiento lateral,Post-explotación,Crítica,FW-PERIMETRO,Fortinet FortiOS,Corea del Norte,user_garcia66,ANA002,792543,416153,Bloqueado,11,FALSE,TRUE
EVT105149,2024-04-23 10:44:09,2024-04-23 11:29:09,66.78.50.12,10.0.4.225,443.0,HTTPS,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-REPLICA,Windows Server 2022,India,user_gonzalez13,ANA001,3369778,655435,En revisión,45,FALSE,TRUE
EVT100100,2024-07-15 16:30:36,,66.13.6.162,10.5.24.2,8080.0,HTTP,Escalación de privilegios,Control de acceso,Crítica,SRV-DB-PROD,Linux CentOS 8,Brasil,user_sanchez83,ANA001,78196,1870142,Cuarentenado,12,FALSE,FALSE
EVT105304,2024-01-07 18:57:23,2024-01-07 21:23:23,213.145.97.26,10.2.30.10,445.0,UDP,Inyección SQL,Web,Alta,SRV-WEB-02,Linux Ubuntu 22.04,Rusia,user_ramirez52,ANA005,4345635,1112750,Permitido,146,TRUE,TRUE
EVT105471,2024-09-15 16:40:06,2024-09-15 16:43:06,167.51.169.146,10.10.22.242,443.0,SSH,Exfiltración de datos,Exfiltración,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,México,user_gonzalez83,ANA001,756773,544506,Cuarentenado,3,FALSE,TRUE
EVT102698,2024-05-14 2:15:15,2024-05-14 3:44:15,203.43.71.46,10.8.25.17,443.0,TCP,Movimiento lateral,Post-explotación,Alta,SRV-MAIL-01,Windows Server 2019,México,user_perez38,ANA012,2129810,13018,CUARENTENADO,89,FALSE,TRUE
EVT101212,2024-09-22 1:40:28,2024-09-22 2:20:28,151.3.235.18,10.2.50.75,443.0,ICMP,Movimiento lateral,Post-explotación,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,India,user_garcia66,ANA006,2146780,865772,Alertado,40,FALSE,TRUE
EVT101934,2024-05-04 11:50:29,,167.51.242.37,10.10.43.74,3389.0,RDP,Escaneo de red,Reconocimiento,Media,SRV-WEB-02,Linux Ubuntu 22.04,Corea del Norte,user_perez45,ANA015,3974234,993138,Alertado,427,FALSE,FALSE
EVT100794,2024-03-06 22:33:21,2024-03-06 23:25:21,66.10.141.103,10.3.40.218,25.0,SSH,Malware detectado,Malware,Alta,SRV-DB-DEV,Linux CentOS 8,México,user_martinez11,ANA012,1170190,1251645,Bloqueado,52,FALSE,TRUE
EVT101782,2024-08-31 16:12:31,2024-08-31 19:02:31,45.195.51.212,10.2.0.81,8443.0,SSH,Acceso no autorizado,Control de acceso,Alta,SWITCH-DIST-01,Cisco IOS,México,user_gonzalez30,ANA008,4009722,368818,Cuarentenado,170,FALSE,TRUE
EVT104236,2024-11-18 18:16:36,2024-11-18 18:52:36,103.113.91.214,10.8.16.201,53.0,SSH,Ransomware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,Rusia,user_garcia47,ANA004,2629046,378645,Cuarentenado,36,FALSE,TRUE
EVT102873,2024-08-05 19:59:07,2024-08-05 20:55:07,10.7.2.170,10.2.44.60,8080.0,HTTPS,DDoS,Disponibilidad,Alta,SRV-AD-REPLICA,Windows Server 2022,México,user_martinez72,ANA007,3664479,1600849,ALERTADO,56,TRUE,TRUE
EVT101813,2024-02-25 13:41:44,2024-02-25 14:24:44,213.128.29.21,10.4.47.2,22.0,DNS,Escalación de privilegios,Control de acceso,Alta,SRV-DB-PROD,Linux CentOS 8,Rusia,user_sanchez99,ANA007,3146054,1575644,En revisión,43,FALSE,TRUE
EVT103815,2024-01-07 16:46:31,2024-01-07 17:36:31,78.73.72.62,10.0.19.25,23.0,TCP,Movimiento lateral,Post-explotación,Crítica,APP-ERP-PROD,Windows Server 2019,Rusia,user_gonzalez99,ANA001,1997242,1558996,Alertado,50,FALSE,TRUE
EVT102617,2024-03-02 19:39:24,2024-03-02 21:17:24,213.53.47.66,10.7.45.167,21.0,ICMP,Escalación de privilegios,Control de acceso,Alta,ROUTER-CORE,Cisco IOS,Alemania,user_sanchez83,ANA003,4740925,1669251,Cuarentenado,98,FALSE,TRUE
EVT100109,2024-01-08 19:30:16,2024-01-08 19:34:16,118.128.156.31,10.8.3.3,1433.0,UDP,Exfiltración de datos,Exfiltración,Crítica,WS-IT-031,macOS Ventura,China,user_lopez87,ANA004,4072101,629050,En revisión,4,FALSE,TRUE
EVT102981,2024-09-08 6:06:24,2024-09-08 12:26:24,78.174.98.10,10.2.4.117,5432.0,SSH,Inyección SQL,Web,Media,SWITCH-DIST-01,Cisco IOS,Ucrania,user_martinez92,ANA003,3163986,1381224,Bloqueado,380,FALSE,TRUE
EVT104060,2024-08-12 17:41:22,2024-08-12 19:10:22,103.97.97.123,10.1.15.72,445.0,DNS,Phishing detectado,Ingeniería social,Alta,ROUTER-CORE,Cisco IOS,Irán,user_perez20,ANA005,3541297,1970228,Alertado,89,FALSE,TRUE
EVT104638,2024-01-25 18:57:06,2024-01-26 9:58:06,151.30.50.154,10.4.25.71,5432.0,SSH,Login fallido,Autenticación,Baja,SRV-DB-DEV,Linux CentOS 8,Rusia,user_sanchez99,ANA015,4841306,233388,Alertado,901,FALSE,TRUE
EVT102487,2024-07-05 19:09:55,,134.26.232.200,10.6.23.70,1433.0,SSH,Fuerza bruta,Autenticación,Media,SRV-MAIL-01,Windows Server 2019,México,,ANA002,3328043,146518,En revisión,105,FALSE,FALSE
EVT103126,2024-08-04 15:22:44,2024-08-04 16:34:44,66.20.249.43,10.0.16.32,443.0,HTTPS,Escalación de privilegios,Control de acceso,Alta,SRV-DB-DEV,Linux CentOS 8,Ucrania,user_garcia88,ANA007,1154559,362381,Cuarentenado,72,FALSE,TRUE
EVT104370,2024-08-14 16:47:44,2024-08-14 17:01:44,167.201.255.190,10.6.21.169,443.0,FTP,Fuerza bruta,Autenticación,Alta,FW-DMZ,Cisco ASA,China,user_rodriguez95,ANA006,207845,1748065,Cuarentenado,14,FALSE,TRUE
EVT103729,2024-03-03 19:25:00,2024-03-04 0:58:00,66.204.120.196,10.10.43.18,3389.0,ICMP,Phishing detectado,Ingeniería social,Media,APP-ERP-PROD,Windows Server 2019,China,,ANA014,1352251,911068,Permitido,333,TRUE,TRUE
EVT102316,2024-02-03 10:03:07,2024-02-03 11:14:07,10.4.3.193,10.8.15.123,3306.0,RDP,ACCESO NO AUTORIZADO,Control de acceso,Alta,SRV-AD-PRIMARY,Windows Server 2022,México,user_garcia47,ANA003,2391157,1489021,En revisión,71,FALSE,TRUE
EVT103544,2024-08-02 16:54:29,2024-08-03 9:46:29,213.95.109.101,10.7.25.54,80.0,RDP,Login fallido,Web Attack,Baja,SRV-DB-DEV,Linux CentOS 8,Corea del Norte,user_garcia51,ANA008,2951195,807904,Permitido,1012,TRUE,TRUE
EVT104412,2024-04-04 3:35:37,2024-04-04 4:15:37,45.175.235.72,10.3.22.231,445.0,FTP,Exfiltración de datos,Exfiltración,Crítica,SRV-MONITOR,Linux Ubuntu 22.04,Alemania,user_rodriguez82,ANA015,4693769,905102,Alertado,40,FALSE,TRUE
EVT103035,2024-10-29 7:04:19,,151.209.52.130,10.4.47.254,445.0,TCP,XSS detectado,Web,Media,WS-IT-031,macOS Ventura,Ucrania,user_martinez08,ANA007,4530676,340142,Bloqueado,42,FALSE,FALSE
EVT103206,2024-08-29 15:48:29,2024-08-29 16:24:29,151.113.71.127,10.6.16.54,445.0,RDP,Ransomware detectado,Malware,Crítica,SRV-AD-REPLICA,Windows Server 2022,México,user_hernandez11,ANA014,1600185,1254402,En revisión,36,FALSE,TRUE
EVT104065,08-may-2024 10:32:40,2024-05-08 15:48:40,10.6.19.208,10.8.7.127,443.0,RDP,Escaneo de red,Reconocimiento,Media,FW-DMZ,Cisco ASA,México,user_perez38,ANA001,1373440,1604322,En revisión,316,FALSE,TRUE
EVT103326,2024-06-11 3:24:55,2024-06-11 10:52:55,167.43.11.167,10.0.10.241,23.0,FTP,Phishing detectado,INGENIERÍA SOCIAL,Media,SRV-DB-PROD,Linux CentOS 8,Alemania,user_martinez92,ANA009,1225424,306417,Cuarentenado,448,FALSE,TRUE
EVT102462,2024-12-13 16:00:46,2024-12-13 16:13:46,221.223.74.31,10.5.39.101,443.0,DNS,Movimiento lateral,Post-explotación,Crítica,WS-RH-005,Windows 10 Pro,Irán,,ANA011,4709535,197926,Bloqueado,2197,FALSE,TRUE
EVT103790,2024-09-10 19:54:14,2024-09-10 23:31:14,45.98.13.110,10.8.38.57,5432.0,SSH,XSS detectado,Web,Media,NAS-BACKUP-01,Synology DSM,Estados Unidos,,ANA001,2547219,1399481,Alertado,217,FALSE,TRUE
EVT104953,2024-07-01 1:00:07,,185.111.215.164,10.4.42.24,80.0,ICMP,Escaneo de puertos,Reconocimiento,MEDIA,WS-IT-031,macOS Ventura,Alemania,user_hernandez11,ANA010,2661145,1790808,Cuarentenado,470,FALSE,FALSE
EVT104372,2024-05-13 19:23:58,2024-05-13 22:53:58,213.22.7.47,10.6.49.123,22.0,HTTP,Escaneo de red,Reconocimiento,ALTA,SRV-AD-PRIMARY,Windows Server 2022,China,user_perez38,ANA008,59092,125714,Cuarentenado,210,FALSE,TRUE
EVT104250,2024-09-24 17:13:17,2024-09-24 17:21:17,103.180.110.140,10.10.12.246,3306.0,TCP,Movimiento lateral,Post-explotación,Crítica,WS-RH-005,Windows 10 Pro,Rusia,user_sanchez08,ANA007,108791,1467538,En revisión,8,FALSE,TRUE
EVT100763,2024-05-07 20:32:51,2024-05-07 21:32:51,203.199.109.42,10.1.21.176,8080.0,DNS,Acceso no autorizado,Control de acceso,Crítica,WS-FIN-022,Windows 11 Pro,Estados Unidos,user_martinez21,ANA003,3312012,795744,Bloqueado,60,FALSE,TRUE
EVT103944,2024-07-21 7:05:53,2024-07-21 9:21:53,66.173.68.120,10.4.45.167,8080.0,ICMP,Escaneo de red,Reconocimiento,Media,SRV-DB-DEV,Linux CentOS 8,India,user_hernandez35,ANA009,4995063,1096969,Alertado,136,FALSE,TRUE
EVT102580,2024-07-19 8:38:29,2024-07-19 10:56:29,66.215.164.161,10.5.50.67,8443.0,ICMP,Fuerza bruta,Autenticación,Alta,FW-PERIMETRO,Fortinet FortiOS,Rumania,user_perez86,ANA012,1843868,1876573,Cuarentenado,138,FALSE,TRUE
EVT100308,2024-10-15 10:47:28,2024-10-15 15:44:28,103.97.38.127,10.8.29.252,53.0,UDP,Escaneo de puertos,Reconocimiento,MEDIA,FW-PERIMETRO,Fortinet FortiOS,Alemania,user_perez77,ANA008,511414,809361,Cuarentenado,297,FALSE,TRUE
EVT105427,2024-12-13 12:37:40,2024-12-13 13:29:40,78.172.2.244,10.3.12.125,22.0,HTTPS,Ransomware detectado,Malware,Crítica,WS-FIN-014,Windows 11 Pro,Rumania,,ANA005,95496,532924,Cuarentenado,52,FALSE,TRUE
EVT100800,2024-08-22 12:20:54,2024-08-22 15:27:54,185.126.251.207,10.2.36.81,3389.0,TCP,Phishing detectado,Ingeniería social,Media,SRV-AD-REPLICA,Windows Server 2022,Rusia,user_martinez11,ANA010,3790510,916914,Cuarentenado,187,FALSE,TRUE
EVT101860,2024-12-30 15:48:00,2024-12-30 16:45:00,195.174.156.118,10.7.5.157,53.0,TCP,XSS detectado,Web,Media,SRV-MAIL-01,Windows Server 2019,Holanda,user_gonzalez57,ANA003,2376844,1152060,Alertado,57,FALSE,TRUE
EVT103989,2024-09-13 11:57:59,2024-09-13 14:49:59,213.9.192.157,10.10.43.114,80.0,DNS,Login fallido,Autenticación,Media,FW-DMZ,Cisco ASA,Rumania,user_perez20,ANA005,1755035,1836229,Cuarentenado,172,FALSE,TRUE
EVT101322,2024-04-30 13:20:54,2024-04-30 21:09:54,151.188.95.194,10.9.4.205,5432.0,UDP,Login exitoso,Autenticación,Media,WS-FIN-022,Windows 11 Pro,Rusia,user_garcia69,ANA003,261486,1528840,Cuarentenado,469,FALSE,TRUE
EVT105351,2024-12-24 16:25:23,2024-12-24 15:16:23,203.254.101.55,10.8.32.108,443.0,FTP,Escaneo de red,Reconocimiento,media,SRV-VPNGATEWAY,Linux Debian 11,México,,ANA013,320799,369985,Cuarentenado,71,FALSE,TRUE
EVT104222,2024-02-08 12:14:34,2024-02-08 12:36:34,195.221.37.153,10.6.35.222,443.0,RDP,phishing detectado,Ingeniería social,Alta,FW-DMZ,Cisco ASA,Ucrania,user_perez71,ANA009,1842843,77654,Cuarentenado,22,FALSE,TRUE
EVT102815,2024-12-12 14:52:42,2024-12-12 22:46:42,10.0.27.76,10.10.9.169,5432.0,FTP,Escaneo de puertos,Reconocimiento,Media,SRV-MONITOR,Linux Ubuntu 22.04,México,user_gonzalez57,ANA005,4974130,46073,En revisión,474,FALSE,TRUE
EVT101397,2024-03-28 18:52:08,2024-03-28 19:25:08,45.22.147.42,10.6.14.15,25.0,FTP,Exfiltración de datos,Exfiltración,Crítica,SRV-AD-PRIMARY,Windows Server 2022,Irán,,ANA009,3577951,1142167,En revisión,33,FALSE,TRUE
EVT100233,2024-04-27 16:41:13,2024-04-27 17:36:13,10.2.2.229,10.8.8.93,8443.0,FTP,Acceso no autorizado,Control de acceso,Crítica,WS-FIN-022,Windows 11 Pro,México,,ANA014,1733489,1236454,Cuarentenado,55,FALSE,TRUE
EVT103883,2024-01-14 9:36:11,2024-01-14 10:11:11,66.203.156.3,10.0.9.4,22.0,TCP,Escaneo de puertos,Reconocimiento,Media,WS-IT-031,macOS Ventura,Corea del Norte,user_hernandez51,ANA015,2747157,1564147,Alertado,35,TRUE,TRUE
EVT102655,2024-05-06 15:03:57,2024-05-06 15:54:57,103.225.156.238,10.10.40.147,3306.0,HTTPS,Ransomware detectado,Malware,Crítica,WS-IT-031,macOS Ventura,China,user_gonzalez83,ANA008,2078,1603128,Cuarentenado,51,FALSE,TRUE
EVT103689,2024-11-19 9:13:37,2024-11-19 10:56:37,151.58.253.101,10.8.12.165,23.0,DNS,Escalación de privilegios,Control de acceso,Alta,ROUTER-CORE,Cisco IOS,Holanda,user_martinez21,ANA002,1788096,803104,En revisión,103,FALSE,TRUE
EVT103739,2024-01-17 15:03:48,,167.193.42.12,10.6.26.242,443.0,ICMP,Escaneo de puertos,Reconocimiento,Media,WS-FIN-022,Windows 11 Pro,Brasil,user_martinez92,ANA003,3888481,1577452,Bloqueado,455,FALSE,FALSE
